,problem_id,problem_id.1,translated
5635,5636,['One of my nigs hollered at cici... Ima keep it low key tho on which one it was lol'],[“我的一个黑鬼对着cici大叫。。。我很低调的告诉你是哪一个
5636,5637,['One of the BIGGEST ARRESTS of a #loudmouth #bitch was #ReeseWitherspoon. SO WHY A #Nigga gotta act like a #whitebitch to the #POLICE?'],[“一个大嘴巴婊子最大的抓捕案之一是”里斯威瑟斯彭“。为什么一个黑鬼在警察面前要表现得像个白人婊子]
5637,5638,"[""One of the best #faggot #jokes of all time is #StephenKing's #IT&gt; Anybody seen that #faggot lately? I believe he's dressed as #Obama .""]",[“史上最棒的“同性恋”笑话之一是斯蒂芬金的“它”&gt；最近有人看到过那个同性恋吗？我相信他打扮成了“奥巴马”
5638,5639,['One of the great treasures of living in San Diego is ready access to Mexican Twinkies made with real sugar and Mexican Coca Cola.'],[“在圣地亚哥生活的一大宝藏就是可以随时享用由真糖和墨西哥可口可乐制成的墨西哥甜面包。”
5639,5640,"[""One of the world's most prominent Jihadi forums just got shut down  ",[“世界上最著名的圣战论坛之一刚刚被关闭
5640,5641,"[""One room full of bad bitches .!! Lmao! Can't believe I'm kicking it with my mains from MySpace .!!""]",[“一屋子都是坏婊子。！！笑死我了！真不敢相信我用MySpace的电源踢它]
5641,5642,"[""One thing I can't stand is texting bitches that got droids""]",[“我不能忍受的一件事是给有机器人的婊子发短信”]
5642,5643,"['One thing I hate more than Lightskin niggas, is a Confused bitch like either you go fwm or you gon fw these niggas. ']",[“有一件事我比轻皮黑鬼更讨厌，那就是一个混乱的婊子，要么你去fwm，要么你去fw这些黑鬼。”]
5643,5644,"[""One thing I love about my relationship is we have an understanding that we don't like cute shit. Cute is for the birds.""]",[“我喜欢我的关系的一点是我们有一种理解，我们不喜欢可爱的狗屎。可爱是给鸟的
5644,5645,"[""One thing I love about russel Wilson, he ain't a bitch about runnin it""]",[“我喜欢拉塞尔·威尔逊的一件事，他不喜欢跑步”]
5645,5646,"[""One thing I never did and that's love a bitch cuz I'm Drillin shit. I only love my clique""]",[“有一件事我从来没有做过，那就是爱一个婊子，因为我在钻研狗屎。我只爱我的集团“]
5646,5647,"[""One thing about it .. I'm a loyal a$$ nicca""]",[“有一点。。我是一个忠诚的a$$nicca“]
5647,5648,['One thing i always tell my lor cousins big cousins my bitches &amp;&amp; niggah u always gonna be good regardless'],[“有一件事我总是告诉我的表亲们，我的大表亲们，我的婊子们，不管怎样，你永远都会好起来的”]
5648,5649,"[""One thing u can't get me to do is trust a bitch""]",[“你不能让我相信一个婊子”]
5649,5650,"['One time in high school, this girl told my friend that he needed proactive. So he told her she needed weight watchers. HAHAHA bitch.']",有一次在高中，这个女孩告诉我的朋友，他需要积极主动。所以他告诉她她需要减肥。哈哈哈婊子
5650,5651,"['One time this girl asked my what my problem was, I instantly replied I love bad bitches ']",[“有一次这个女孩问我有什么问题，我立刻回答说我爱坏婊子”]
5651,5652,"[""Only Americans are degenerate enough to 'honor' their war dead by having a barbecue. Anyone who 'grills out' for Memorial Day is trash.""]",[“只有美国人堕落到可以通过烤肉来‘纪念’他们的战死军人。任何为阵亡将士纪念日“烧烤”的人都是垃圾
5652,5653,['Only Americans would hire white trash with ties to international terrorism as police officers.'],[“只有美国人才会雇用与国际恐怖主义有联系的白人垃圾当警察。”
5653,5654,"['Only Blood Can Satisfy The Hungry Flames Of Rhollor, Charlie Brown']",[“只有鲜血才能满足罗勒饥饿的火焰，查理·布朗”]
5654,5655,"['Only a FUCKIN"" #retard #liberal would think #XMen is about ""them"". No. #JesusChrist WAS A #MUTANT&gt;']",只有他妈的“弱智”自由主义者才会认为“X门”是关于“他们”的。不，耶稣基督是个变种人
5655,5656,['Only a broke nigga gonna settle for a broke bitch'],[“只有穷黑人才会满足于穷婊子”]
5656,5657,['Only a hoe would favorite that...'],[‘只有锄头才会喜欢……’
5657,5658,['Only basic bitches workout at planet fitness'],[“只有基本的婊子在星球健身锻炼”]
5658,5659,['Only bitches talk shit'],[“只有婊子才会说狗屎”]
5659,5660,['Only broke bitches steal money .'],[“只有破产的婊子才会偷钱。”]
5660,5661,['Only faggot pussies put their twitter pic of them and their dog'],[“只有基佬娘娘腔才会把他们和狗的照片放到推特上”]
5661,5662,"[""Only faggots use white ds's""]",[“只有同性恋才会使用白色ds”]
5662,5663,"['Only fags say ""swag"" shits mad retarded.']",[“只有基佬才会说”斯瓦格“是疯子和弱智。”]
5663,5664,['Only fat bitches and flat booty hoes today wackkkkk'],[“今天只有肥婊子和扁战利品锄头怪人”]
5664,5665,['Only for one reason cause a bitch wont go gay . If your name nt smurf . I see noone'],只有一个原因，因为婊子不会变成同性恋。如果你的名字不是蓝精灵。我看不到任何人]
5665,5666,['Only fw bad bitches iont do no mediocre...'],[只有坏婊子才不会做平庸的…]
5666,5667,['Only get loud around ya team ass bitch #fraud'],[“只在你这个狗娘养的婊子周围大声嚷嚷#欺诈”]
5667,5668,['Only goofy niggas simp over chicks with community pussy..'],[“只有傻乎乎的黑鬼才对有社区阴部的小鸡傻笑……”
5668,5669,['Only hoes cheat'],[“只有锄头才会作弊”]
5669,5670,['Only hoes get 3K followers on instagram'],[“只有锄头才能在instagram上获得3K粉丝”]
5670,5671,['Only hoes love me'],[“只有锄头爱我”]
5671,5672,['Only in my hick town can you walk into a national sports bar and get Busch light in a can. SMH'],['只有在我的乡巴佬小镇，你才能走进一家全国性的体育酒吧，在一个罐子里享受布施之光。SMH']
5672,5673,['Only keep real bitches in attendance '],[“只让真正的婊子出席”]
5673,5674,['Only movie i cant wait to see.. Tansformers4 . if its a fail im going killer ape shit on michael bay'],[“我迫不及待想看的唯一一部电影。。变压器4。如果失败了，我就去迈克尔湾吃人猿屎']
5674,5675,['Only negro to keep adding baby fat as they got older.'],[“只有黑人随着年龄的增长不断增加婴儿脂肪。”]
5675,5676,['Only niggah on my TL so getting off now'],[“我的TL上只有黑鬼，所以现在就下车”]
5676,5677,['Only ounces and up niggah'],['只有盎司和更高的接近']
5677,5678,"['Only people not home right now are nurses, hoes, &amp; niggas tryna hit them hoes']",[“现在不在家的人只有护士、锄头和黑鬼tryna打他们锄头”]
5678,5679,['Only retards retweet fuckry'],['只会延迟转发操']
5679,5680,['Only the family in my eyes n bitch they rite heree'],[“在我眼里只有家庭在这里举行仪式”]
5680,5681,['Only the strong survive and that nigga a pussy'],[“只有强者生存，而那个黑鬼是个娘娘腔”]
5681,5682,['Only the strong survive and you niggas is bitches'],[“只有强者生存，你们这些黑鬼才是婊子”]
5682,5683,['Only things that calm me down.. pussy and some Cali tree.'],['唯一能让我平静下来的事。。猫咪和一些加州树
5683,5684,['Only tweet me if that pussy got superpowers'],[“只有当那个女人有超能力的时候才会发推特给我”]
5684,5685,"[""Only we would cut our best tight end and resign a trash nigga who can't make a play to save his life""]",[“只有我们会削减我们最好的结束，辞职一个垃圾黑鬼谁不能发挥挽救他的生命”]
5685,5686,['Only white people use the word cunt. Todd really is taking over'],[“只有白人才用贱人这个词。托德真的接手了']
5686,5687,['Only white trash and morons are offended by the #Redskins team name. #Liberalism'],[“只有白人垃圾和白痴才会被红人队的名字冒犯。#自由主义']
5687,5688,['Only white trash watch football.'],[“只有白人垃圾才看足球。”]
5688,5689,['Only white trash watch hockey.'],[“只有白人垃圾才看曲棍球。”]
5689,5690,['Only white trash would call slants and hindis and moslems their equals.'],[“只有白人垃圾才会把斯兰人、印地安人和穆斯林称为平等的人。”]
5690,5691,"['Only word I can understand on #BlackJesus is ""nigger""... Heavily disappointed in this show. AaronMacgruder stuff blows, IMO.']",[“黑耶稣”这个词我唯一能听懂的就是“黑鬼”。。。对这个节目非常失望。阿龙马克格鲁德的东西吹了，我想
5691,5692,"['Oomf a hoe. She know she a hoe, I know she a hoe, she wont claim she a hoe, so she say she aint a hoe, but...WE ALL KNOW YOU A HOE!!! HOE!']",一把锄头。她知道她是锄头，我知道她是锄头，她不会说她是锄头，所以她说她不是锄头，但是…我们都知道你是锄头！！！锄头]
5692,5693,['Oomf got hella hoes '],['Oomf得到了hella hoes']
5693,5694,"['Oomf got the ""hoes""']",['Oomf拿到“锄头”']
5694,5695,['Oomf make my skin itch. Like ew bitch.'],['Oomf让我的皮肤发痒。就像个婊子一样
5695,5696,['Oooow that bitch lace front is lace fucked'],[“哦那婊子的花边前襟被花边操了”]
5696,5697,"['Oops, I just had a Freudian slit.']",[“哎呀，我刚被弗洛伊德切开了一个口子。”]
5697,5698,['Open her legs then filet mignon that pussy'],[‘把她的腿张开，然后把那个女人切成块’
5698,5699,['Open mouf kissing my nig... lol.....Sam love him some kissing smh lol'],['张开嘴吻我的孩子。。。哈哈…..山姆爱他亲吻一下
5699,5700,['Open up her legs and filet mignon that pussy'],把她的腿张开，把菲力牛排放在那个女人身上
5700,5701,"['Operation Ask Redhead Resolve, Charlie Brown. #rejectedpeanutsspecials']",[行动要求红头发的解决，查理布朗。#不合格花生专用]
5701,5702,"['Or ""don\'t vote for the cripple"" amirite? bigot MT Vote #VoteWendyDavis for Governor of Texas. ",或者“不要投票给残疾人”阿米丽特？偏执的人投德克萨斯州州长的票。
5702,5703,"[""Or I'm vibing and they ask to see the aux cord knowing they bout to play some trash ""]",[“或者我在振动，他们要求看到辅助线知道他们要玩一些垃圾”]
5703,5704,"[""Or a dumb bitch with no self esteem I can't decide.\n\nBut for now it's saint ""]",[“或者一个没有自尊的蠢婊子，我不能决定。\n\n但现在它是圣人”]
5704,5705,"[""Or continue to be a bitch..... That's cool too""]",[“或者继续做个婊子。。。。。太酷了“]
5705,5706,['Or faggot  Guess he got caught saying nigga.'],[“或者基佬猜他说黑鬼被抓了。”]
5706,5707,['Or get swept in MoTown LOL #Yankees #Tigers #MLB'],['或者在摩托城被横扫LOL#洋基队#老虎队#MLB']
5707,5708,"[""Or get they nails done  Same hoes brag about niggas they fw got money but can't even get him to fill their tank up""]",[“或者让他们把钉子钉好同样的锄头吹嘘黑鬼他们有钱，但甚至不能让他把油箱装满”]
5708,5709,['Or pollo'],['或pollo']
5709,5710,['Or she just cant afford winter clothes  Summer hoe = winter Muslimah'],或者她买不起冬天的衣服夏天的锄头
5710,5711,['Or the teach might get u got  I really hate a disrespectful ass bitch in class. The professor is talking you STFU bitch.'],否则老师会让你受不了的，我真的很讨厌课堂上一个无礼的婊子。教授在说你这个婊子
5711,5712,['Or their music is trash'],[“或者他们的音乐是垃圾”]
5712,5713,"[""Or when you're in my neighborhood  You know you're in the mexcian ghetto when... ",[“或者当你在我的邻居你知道你在梅克斯的贫民区当。。。
5713,5714,"[""Or you gotta pay some bills cause pussy ain't free ummmm dick ain't free neither can you pick this tab up please thank you""]",[“或者你得付一些账单，因为猫咪没空，嗯，迪克也没空，你能拿这个账单吗，谢谢”]
5714,5715,['Oregon losing IN OREGON ahhhahahaha faggots'],[‘俄勒冈州输在俄勒冈州啊哈哈哈同性恋’]
5715,5716,['Oreo Ice Cream Sandwich ,['奥利奥冰淇淋三明治
5716,5717,"['Oreo Shake, I want you.']",[‘奥利奥奶昔，我要你。’]
5717,5718,['Oreo milkshakes will forever remind me of @jay_ibarra95'],[‘奥利奥奶昔会永远让我想起@jay_ibarra95’]
5718,5719,['Oreos and coffee for brunch. I do what I want!'],早午餐吃奥利奥和咖啡。我做我想做的]
5719,5720,['Oreos and ho hos put into milk...'],[‘奥利奥和荷荷叶放进牛奶里……']
5720,5721,['Oreos are my life'],[‘奥利奥是我的生命’]
5721,5722,"[""Oriental rugs cause I'm flyer than a dove.""]",[“东方的地毯因为我比鸽子还飞。”]
5722,5723,"[""Oscar &amp; I used to make fun of Chaco-wearing people together but now that they're on sale for 1/2 off this lil bitch wants some #FAKE""]",[“奥斯卡和我曾经取笑查科把人穿在一起，但现在他们以1/2的价格出售，这个小婊子想要一些假的”]
