Column1,ï»¿problem_id,problem_id,translated,_1
3914,3915,"['Hey #teabagger the #benghazi thing is a joke. 13 Benghazis under Bush, no hearings. More on Benghazi than real 9-11 attack'",嘿，teabagger，班加西的事是个笑话。班加西在布什统治下，没有听证会。更多关于班加西而不是真正的9-11袭击,
3915,3916,['they bout to try and hoe you next',他们下一步会想办法把你挖出来”,
3916,3917,['what are you doing up right now Tavares. Kickin my bitch to curb for being too dramatic again?',你现在在做什么塔瓦雷斯。因为我的母狗又太戏剧化了，所以我要把它踢到路边去？”,
3917,3918,"['reason for why he only rap about pussy... "" What am I supposed to talk about?"" smh \nHow bout you make music that ain\'t NEGATIVE!'",为什么他只说娘娘腔…”我该说些什么呢？哼\n你怎么能创作出非负面的音乐！”,
3918,3919,"["" you're a coon""",你是个笨蛋”,
3919,3920,"['I\'m apparently the ""Good Luck Chuck"" of bitches. -.-'",我显然是好运查克”的婊子.-',
3920,3921,"[""Y'all both trash""",你们都是垃圾”,
3921,3922,['I want some clams on the half shell :-) ,我想要半壳蛤蜊：-＿,
3922,3923,['\nYou date colored men?',\n你和有色人种约会吗？',
3923,3924,"[""here's my opinion on the matter..... She's a cunt.""",这是我对此事的看法。。。。。她是个贱人,
3924,3925,"[""Well, wouldn't coast YOU that much but I don't see you going bass fishing with a bunch of rich rednecks either.""",好吧，我不想让你这么多，但我也没看到你和一群有钱的乡巴佬去钓鲈鱼。”,
3925,3926,"[""you hoes ain't loyal """,你们这些妓女不忠诚”,
3926,3927,"[""nigga caping for the bitch like we haven't all seen her nudes already.. What does he want tf""",黑鬼给那个婊子戴帽子，好像我们还没见过她的裸体。。他想要什么？,
3927,3928,['pussy whipped',娘娘腔被鞭打”,
3928,3929,['She doin homework you jiggaboo. Let her be',她在做家庭作业，你去吧。让她去吿,
3929,3930,['Nigga what. 11-5 without a warm up and you traveled like a bitch',黑鬼什么1-5没有热身，你像个婊子一样旅衿,
3930,3931,['stick to the court hoe',坚持球场妓女”,
3931,3932,['bitch follow me',婊子跟我来”,
3932,3933,"['I hope so, the bitch was annoying! I think, she thought she was smart or something!'",但愿如此，那婊子真烦人！我想，她以为她很聪明什么的,
3933,3934,['LOL! That was a cyber bitch slap for sure!',哈哈！那肯定是个网络婊子的耳光,
3934,3935,"[""&lt;&lt; Where'd you go big mouth bitch?\nBusy Choking on that Cock I told you to find?""",lt＿lt；你去哪了，大嘴婊子？\你被我叫你去找的那只公鸡噎住了吗？”,
3935,3936,"[""don't trash Jersey...ODDS ARE..YOU WOULDN'T LAST 10 MINUTES AROUND HERE! \nGo back to watching BARNEY!""",别把球衣扔掉…很有可能…你在这呆不亿0分钟！\回去看巴尼！”,
3936,3937,"[""BWAHAAAA I just choked on an Oreo cookie!\nI'M figuring, this may have something to do with it! ",我刚被奥利奥饼干噎住了！\我在想，这可能与此有关！,
3937,3938,"[""Breeding a Nation of Pussies, now how the hell is a Man, a Man...IF HE's A PUSSY!\nI'm concerned, WE have pussies &amp; psycho's!""",养育一个娘娘腔的国家，现在一个男人，一个男人…如果他是个娘娘腔，那他妈的是怎么回事！\我很担心，我们有阴部和精神病！”,
3938,3939,"['yeah, I seen you tweet about bitch &amp; block. I used it...it fits!'",是的，我看到你在推特上说婊子&amp；阻止。我用过了…很合身,
3939,3940,"['yeah...I try NOT to follow them ZULU looking bitches. \n#muslims FLAT OUT NO WAY!\nI use my sheets on my bed, NOT MY HEAD!'",是的……我尽量不去跟踪那些看起来像祖鲁人的婊子。\穆斯林全力以赴不可能！\我把床单放在床上，而不是头上,
3940,3941,"[""LOL! It's an acronym for: that hoe over there.""",哈哈！它是那边的妓女”的缩写,
3941,3942,"[""It's retarded. Ignore the harlem shake fad and hope it goes away soon.""",它是弱智。不要理会哈林区的摇号风潮，希望它能很快消失,
3942,3943,['so everybody knw I mis-spell shit ... ion proof read shit!!! let ah bitch call me dumb ima back dey ass up ',所以大家都知道我拼错了屎。。。离子校对狗屎！！！让一个婊子叫我蠢丫头回来吿,
3943,3944,"['Yeah! Me too. My people, the women, laff at the set apart men... they love the real niggas or niggers.'",耶！我也是。我的人，女人们，那些与众不同的男人们。。。他们喜欢真正的黑鬼,
3944,3945,['but bitch nobody was wanting your ass. U assumed that cuz u let dogs run up in yo filth &amp; u think i want some of it...NOT!',但是婊子，没人想要你的屁股。你以为你让狗在你的脏东西里跑了&amp；你以为我想要一点…不,
3945,3946,"['They have mix, not all are retards. AAP is Maoists, terrorists,Congies and delusional Retards'",他们是混血儿，不是所有人都是弱智。AAP是毛主义者、恐怖分子、胆小鬼和妄想性弱智耿,
3946,3947,"[""but S\nHE got a pussy now which makes him a her. And she's bad. So..""",但是他现在有了一个女人，这使他成为了一个女人。她很坏。所以……,
3947,3948,"[""Atlanta niggas* Bay niggas gotta chill.  I'm shitting on you hoes. ",亚特兰大黑鬿海湾黑鬼必须冷静。我在你妓女上拉屎,
3948,3949,"[""stfu nigguh I've been reading the manga for the longest and you know that""",stfu nigguh我读漫画已经很长时间了，你知道的”,
3949,3950,['poor poor parker has nothing...without aaryn 2 bitch about no 1 would even know he was around a looser',可怜的帕克一无所有……没有艾琿婊子，没有一个会知道他是一个失败者”,
3950,3951,['dat bitch a tampon',给了婊子卫生棉条,
3951,3952,[' a box full of yellow crayons.',装满黄色蜡笔的盒子。”,
3952,3953,"[' I gotta keep my ""hoes"" on private.'",我得保密我的妓女”。,
3953,3954,['hey aklve! Im taking out the black ghetto trash. Youre blocked nigger',嘿，阿卡夫！我在清理黑人区的垃圾。你被黑亿,
3954,3955,['I thought you was talm bout the school wifi I was gon say all you had to do was ask a bitch ',我以为你是学校无线网络的老手，我只是说你只要问个婊子就行了”,
3955,3956,"[""man y'all niggas chill man I'm High af tho . Y'all niggas ain't even tell me who the hoe is """,伙计们，你们这些黑鬼，冷静点，伙计们，我兴奋极了。你们这些黑鬼连妓女是谁都不告诉我,
3956,3957,"[""What did I prove for you? That you're blissfully ignorant? Group thinker? Political chump and race traitor?""",我为你证明了什么？你完全无知？集体思考者？政治笨蛋和种族叛徒？”,
3957,3958,['yellow bone be oh so easy wit da name callin b',‘黄色的骨头很容易就可以叫名字了,
3958,3959,['belle bitch?',美女婊子？”,
3959,3960,['you went IIIIIIINNNNNN on this hoe bro!!! ,你在这个妓女上跑了三圈！！！,
3960,3961,"[""omg my mom did it on Christmas once if I hadn't been the hostess that year I would've slit her throat""",天哪，我妈妈在圣诞节做过一次，如果我当年不是女主人的话，我会割断她的喉咙”,
3961,3962,['You and should name a group called MOB - Moaning old bitches',你应该给一个叫暴民的老婊子命名”,
3962,3963,"['shut the fuck up you cry baby, all you do is bitch and whine about life, shits retarded.'",闭嘴，你他妈的哭，宝贝，你所做的一切都是婊子和抱怨生活，他妈的弱智。”,
3963,3964,['uh oh its 9/11 what you gonna preach and cry about today faggot.',哦，现在是9/11，你今天要说什么，你要哭什么，基佬。”,
3964,3965,['fag',fag”,
3965,3966,['I just wanted brownies man',我只是想要布朗尼人”,
3966,3967,"[""I'll trade you one car drift for brownies.""",我用一辆汽车换一个布朗尼。”,
3967,3968,['fake niggah! They fake!',假黑鬼！他们是假的,
3968,3969,['shit gettin money fuckin hoes uk how dat go lmaooooo',他妈的有钱，他妈的英国怎么走啊！,
3969,3970,"[""doesn't wife these bitches ",不娶这些婊子为妻吗,
3970,3971,"[""But seriously, it's the only reason I use a Mega whatsoever. Pure favoritism. Also those sweet fuzzy wings.""",但说真的，这是我使用超级计算机的唯一原因。纯粹的偏袒。还有那些可爱的毛茸茸的翅膀,
3971,3972,['he seems like a weak faggot so probably yea',他看起来像个懦弱的同性恋，所以很可能是的”,
3972,3973,['I almost have enough rank to buy some stuff from the purple bitch. What should I buy from the exotic guy?',我几乎有足够的等级从紫色婊子那里买一些东西。我应该向那个异国情调的家伙买什么？”,
3973,3974,['buck beaners &amp; security started pushing him &amp; that jetsgreen faggot around',buck beaners&amp；security开始推仿amp；那个绿色的基佬',
3974,3975,['Slutty ass dykes',停止推,
3975,3976,"[""lol I already made it. I'm waiting on my brownies to finish """,哈哈，我已经成功了。我在等我的布朗尼吃完,
3976,3977,['nigga yes you do! Take me on a ride in that bitch pleaseee',黑鬼，是的，你知道！请带我搭那婊子的便车,
3977,3978,['free world bitch',自由世界婊子”,
3978,3979,['rams are for fags',‘公羊是给基佬的’,
3979,3980,"[""you don't want to battle, you shook cause ain't no such things as half way crooks ....bitch""",你不想打仗，你发抖了，因为没有半途而废的骗子……婊子”,
3980,3981,"[""you're still a free world bitch , don't deserve your 313 area code !""",你还是个自由世界的婊子，不配拥朿13区号！”,
3981,3982,['yeah I like them too but Im not annoying ass bitch about it. Support them but dont bitch',是的，我也喜欢他们，但我不是讨厌的混蛋婊子。支持他们，但不要发牢骚',
3982,3983,"[""I'm gonna tell my friend not to buy your scuf now dumb chink frail pussy""",我要告诉我的朋友现在不要买你的人渣，愚蠢的中国佬，虚弱的女人”,
3983,3984,['use coconut oil faggot',‘用椰子油做柴’,
3984,3985,['this shit sorry than a hoe',这狗屎比妓女还可怜”,
3985,3986,"[""it's supposed to be grey with speckled blue midsole and the soles are more yellow than icy so pass""",它应该是灰色的，有斑点的蓝色中底，而且鞋底比冰还要黄，所以通过”,
3986,3987,"[""I don't suck tho, you're just mad because you're trash and I carried you. you always had 0 points""",我不吸你，你生气是因为你是垃圾，我背着你。你总是徿分,
3987,3988,['the witches took them hoe',‘女巫们用妓女锄他们’,
3988,3989,"[""nvm thought we were talking fifa sorry matt you're not trash at zombies""",nvm以为我们在谈论国际足联对不起马特你不是僵尸的垃圾”,
3989,3990,"[""it's got good mojo for sure. Paybacks a bitch""",肯定有很好的魔力。报复一个婊子,
3990,3991,"[""You're saying zebras are goth?""",你是说斑马是哥特人？”,
3991,3992,['Nice pussy.',好娘娘腔”,
3992,3993,"[""I'm not trying to be critical but Jr. literally looks like he just ate a pot brownie, got off a couch and put on his gloves""",我不是想批评你，但Jr.看起来就像刚吃了一个布朗尼，从沙发上下来，戴上手套”,
3993,3994,"['miss you ya fucker, send me a txt every now and again like ya used to all ill do the same ya twat :p'",想你，你个混蛋，时不时给我发一封短信，就像你以前一样，我也会做同样的事：p',
3994,3995,['yes. Touch my bitch? Get ya shit knocked',是的。碰我的婊子？把你打晿,
3995,3996,['lucky as bitch ft. Juicy J',幸运如母狗，多汁的J”,
3996,3997,['i hope you get better soon! colds are for the birds',我希望你早日康复！感冒是给鸟吃的,
3997,3998,['u aint bout it wop',‘你不是在谈论它吗？,
3998,3999,['stop calling her a bitch *crystal voice*',别再叫她婊子亿,
3999,4000,['yes bitch. ',是的，婊子。”,
4000,4001,['what kind of hoe are you dressing up as?',你打扮成什么样的妓女？”,
4001,4002,[' welcome back b.. without your daily rants my TL was trash af',欢迎回来b。。没有你每天的咆哮，我的TL是垃圿,
4002,4003,['eeeeeeeee you got the hoes',eeeeeeeeeeyougot the hoes',
4003,4004,['be my guest. I want to be a bird I think',请便。我想成为一只鸟,
4004,4005,['like the cure time when u shut da fuck up from gettin in other folks bizness like a lil bitch',就像你闭嘴不去管别人的事就像个小婊子一样”,
